0,1,2,3,4,5,6,7
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
68,54,61,56,61,42,29,48
